-0.0154697577658,0.00841749403921,0.0070112081854
-0.0154783311419,0.00841484702424,0.00701465954861
-0.0154918444216,0.00841168294054,0.00701235284318
-0.0155111640621,0.00841214783282,0.00700714295933
-0.0155214928459,0.00842028812442,0.00700202965393
-0.0155280519943,0.00843226611414,0.00699769043232
-0.0155581681255,0.00845586465279,0.00698803273878
-0.015623172637,0.00852053298258,0.00695283089974
-0.0157373001171,0.00864120445834,0.00688347196186
-0.0158784953998,0.00881902232482,0.00677497193817
-0.0160384934223,0.00903843655005,0.00662670161115
-0.0162322545691,0.00930857413228,0.00643149961685
-0.0164776423866,0.00963928785086,0.00617494664064
-0.0167366342258,0.0100338983379,0.00587600992049
-0.0169886269148,0.0104993555289,0.00552607656752
-0.0172478549012,0.0110244640672,0.00510274348854
-0.0175498513658,0.0116176474321,0.00459181963959
-0.0178839910692,0.0122994077346,0.00399418219442
-0.0182210684654,0.0130803077211,0.00333182496928
-0.0185333700563,0.0139614657246,0.00262025916776
-0.0188239909877,0.0149605686207,0.00182609195215
-0.0191412927696,0.0160848743548,0.000951303525769
-0.0194577840236,0.0173070558288,5.23449511908e-06
-0.0197338175769,0.0186156899777,-0.000981480318309
-0.0199618113537,0.0200220403849,-0.00201963327708
-0.0202192096054,0.0212541324228,-0.00286787935879
-0.0204820093237,0.0223600222336,-0.0036424816409
-0.0207382964152,0.0233794407707,-0.00432243614192
-0.0210028756248,0.0243836353387,-0.00483056963255
-0.0211963243438,0.0253241053639,-0.00527249145102
-0.0213707430408,0.0261795959228,-0.00570687129306
-0.0215039557212,0.0269333265779,-0.00615427684954
-0.0215987134653,0.0276254385877,-0.00652791784218
-0.0216551575346,0.0282775986273,-0.00681078300876
-0.0216860139207,0.0288794680993,-0.00702473747964
-0.02171595876,0.029400050462,-0.00725194002243
-0.0217584913978,0.0298621538793,-0.00744356631991
-0.0218129025634,0.030301312408,-0.00752256616347
-0.0218821729301,0.0306615440362,-0.00753732493552
-0.0219780499915,0.0309307345355,-0.007557538882
-0.0220831017649,0.0311192639526,-0.00759280560875
-0.0221844474859,0.0312730405949,-0.00762418459375
-0.0222458294749,0.0314036569539,-0.00763268333562
-0.022267562207,0.0315135541875,-0.00761672998704
-0.0222713213452,0.0315735463692,-0.00760958559411
-0.0222820405438,0.0316012113006,-0.00762850177156
-0.0222932507194,0.031604624531,-0.00765747021809
-0.0222874760819,0.0316040167769,-0.00766154841013
-0.0222789556179,0.031604711879,-0.00765153041564
-0.0222874760819,0.0316040167769,-0.00766154841013
